Timestamp,Open,High,Low,Close,Volume,Turnover,SuperTrendIndicator_trend,SuperTrendIndicator_value,RsiIndicator,AtrIndicator,BollingerIndicator_middle,BollingerIndicator_upper,BollingerIndicator_lower,BollingerIndicator_pb,KeltnerIndicator_middle,KeltnerIndicator_upper,KeltnerIndicator_lower,MacdIndicator_MACD,MacdIndicator_signal,MacdIndicator_histogram,WilliamsRIndicator,KsiIndicator_kst,KsiIndicator_signal,MfiIndicator,ObvIndicator,Ema4Indicator_ema8,Ema4Indicator_ema13,Ema4Indicator_ema21,Ema4Indicator_ema55,Ema4Indicator_ema100,Ema4Indicator_ema200,Ema10And20_ema10,Ema10And20_ema20,Sma3Indicator_sma1,Sma3Indicator_sma2,Sma3Indicator_sma3,AdlIndicator,AdxIndicator_adx,AdxIndicator_pdi,AdxIndicator_mdi,AwesomeOscillatorIndicator,CciIndicator,StochasticIndicator_k,StochasticIndicator_d,IchimokuCloudIndicator_conversion,IchimokuCloudIndicator_base,IchimokuCloudIndicator_spanA,IchimokuCloudIndicator_spanB,WildersSmoothingWeighteMovingAvg,WeighteMovingAvg,VolumeWeightedAvgPrice,TrixIndicator,ForceIndexIndiactor,RocIndicator,PsarIndicator,EMAIndicator,SmaIndicator,ZScore_o,ZScore_h,ZScore_l,ZScore_c,ZScore_v,ZEMAIndicator
1753182000000,118949.6,119184.4,118764.5,119135.9,434.490715,51704249.81446416,short,119226.8335995,63.31,694.4033118,117596.26,118942.5011,116250.0189,1.071829221,117712.6269,119101.4335236,116323.8202764,0.6608974359,-468.0270655,468.687963,-1.572479979,-2.787851204,-7.028692285,66.74,18364.08149000002,118308.1566,118067.395,117948.1128,117979.393,118065.7398,117659.7759,118185.1862,117954.764,118009.086,118036.874,118484.372,25247,20.95101883,21.99631093,18.16895212,401.17,197.86631124056944,98.42752002,95.95413327,117865.79999999999,117665.05,117765.42499999999,117886.25,118065.3007,118136.1282,107300.8338449088,-0.0132587502,80945.6202,1.501272004,116751.60177705313,117659.7759,118009.086,1.5505105724126447,1.451658195217552,1.585640160942934,1.7623470078202823,0.0914778417893834,118241.2204
1753185600000,119135.9,119404.6,119032.3,119278,328.755797,39201454.72099504,long,117136.4301124,64.43,679.0650589,117673.67,119206.7973,116140.5427,1.023221392,117830.4339,119188.5640178,116472.3037822,153.6717949,-372.1876068,525.8594017,-3.831139355,-0.709541112,-6.222301098,67.39,18692.83728700002,118523.6773,118240.3386,118069.0116,118025.7718,118089.7449,117675.8777,118383.8796,118080.7864,118036.612,118043.307,118473.8225,25352,20.49157154,23.4127667,17.47619744,567.54,186.10601325029256,96.16886064,98.19879356,117975.9,117752.35,117864.125,117886.25,118089.5547,118363.791,107306.07700456024,-0.008793709469,46716.19875,1.843163339,116994.88159934782,117675.8777,118036.612,1.7623470078202823,1.7240688513241214,1.8762548265714085,1.8798199931243122,-0.4337403510702223,118448.5763
1753189200000,119278,119582.4,118037,118158.1,799.795031,95144945.29611922,long,117136.4301124,51.21,720.3191037,117689.18,119235.2655,116143.0945,0.6516474994,117954.764,119395.4022074,116514.1257926,184.925641,-268.9722222,453.8978632,-40.90112856,0.3502061384,-5.187245851,61.91,17893.04225600002,118442.4379,118228.5902,118077.1106,118030.4978,118091.0985,117680.6759,118342.8288,118088.1496,118041.98,118036.143,118452.3405,24677,19.72208037,20.00331785,24.30999344,733.86,97.00032454642985,59.09887144,84.56508403,118067.4,117841.25,117954.325,117886.25,118090.9256,118391.4859,107318.12399942383,-0.005073659711,-895690.4552,0.3516099745,117284.04780742608,117680.6759,118041.98,1.8798199931243122,1.899803512083605,0.48003635706913594,0.18286880276483358,1.7474727866357125,118390.481
1753192800000,118158.1,119124.5,117547.3,119058.5,734.420991,86942529.36314979,long,117136.4301124,58.57,761.1229559,117784.615,119418.8641,116150.3659,0.8897462755,118080.7864,119603.0323118,116558.5404882,320.8141026,-150.5224359,471.3365385,-15.0446544,2.554913735,-3.894840778,58.35,18627.463247000018,118579.3406,118347.1487,118166.3278,118067.2122,118110.255,117694.3856,118472.9508,118180.564,118061.518,118034.353,118436.952,25350,19.65780288,17.24346172,25.23973139,754.58,83.40368308248975,84.9553456,80.07435923,118426.25,117841.25,118133.75,117886.25,118110.2771,118552.3962,107329.14825710491,-0.001105898885,661272.6603,1.742792416,119582.4,117694.3856,118061.518,0.18286880276483358,1.1534588581870466,-0.19445687297729014,1.4816082140529105,1.3833142697105836,118524.0848
1753196400000,119058.5,119184.8,118689.2,118906.2,398.587528,47435107.07915874,long,117136.4301124,57,748.4790056,117891.7,119525.2131,116258.1869,0.8105270475,118088.1496,119585.1076112,116591.19158880001,459.4525641,-25.20961538,484.6621795,-22.27859779,4.412354915,-2.433114952,54.55,18228.875719000018,118651.976,118427.0132,118233.5889,118097.176,118126.0162,117706.4434,118551.7234,118249.6722,118071.6,118031.815,118417.76,25301,19.48612559,17.01702278,24.11388087,799.54,103.65103154304194,77.72140221,73.92520642,118530.95,117841.25,118186.1,117886.25,118126.1956,118663.7295,107335.30822966913,0.002767056374,-60704.88051,1.441434063,119582.4,117706.4434,118071.6,1.4816082140529105,1.2039251200359515,1.3578816020365767,1.220280296689013,-0.22122891658249205,118600.5079
1753200000000,118906.2,119388.2,118613.5,118679.6,525.890473,62586328.97612874,long,117136.4301124,54.66,749.7276244,117979.015,119584.73,116373.3,0.7181535951,118180.564,119680.0192488,116681.1087512,641.9512821,107.1916667,534.7596154,-29.74433316,5.395504893,-0.9410871596,53.05,17702.98524600002,118658.1147,118463.097,118274.1354,118117.9769,118136.9783,117716.1266,118574.9737,118290.6177,118076.066,118024.34,118398.3095,24865,18.94362212,17.66227605,22.42963623,797.92,90.1942027558368,70.25566684,77.64413822,118530.95,117841.25,118186.1,117886.25,118137.2636,118718.5397,107343.40251454816,0.006224631561,-119166.7812,1.822131546,119541.69799999999,117716.1266,118076.066,1.220280296689013,1.4512649836157299,1.2197135050539536,0.8644501358681435,0.36599809268212913,118616.3263
1753203600000,118679.6,119230,118390.4,119203,470.930712,55973722.8524232,long,117136.4301124,58.86,754.0072613,118078.825,119727.7147,116429.9353,0.8408884779,118249.6722,119757.6867226,116741.6576774,762.7282051,236.5966524,526.1315527,-12.5,6.7990632,0.6128666202,58.92,18173.91595800002,118779.2003,118568.7975,118358.5776,118156.7277,118158.0876,117730.9213,118689.1603,118377.5112,118086.416,118028.601,118384.377,25305,18.76247385,16.3309822,22.74188021,734.18,85.9438276450735,87.5,78.49235635,118564.85,117841.25,118203.05,117886.25,118158.5784,118826.6449,107350.67095174601,0.00978791123,246485.1347,1.585616111,119501.81004,117730.9213,118086.416,0.8644501358681435,1.1735006814958568,0.8990802359585048,1.5530054194210534,0.07714680419860094,118733.661
1753207200000,119203,120205,119058.2,119733.7,732.73346,87598538.17809011,long,117136.4301124,62.65,772.7116775,118198.46,119959.2644,116437.6556,0.935948479,118290.6177,119836.04105500001,116745.194345,843.4551282,359.8373932,483.617735,-12.90313749,8.307385814,2.218439457,67.13,18906.64941800002,118991.3114,118735.2121,118483.5887,118213.0482,118189.2879,117750.8495,118879.0766,118506.6721,118109.808,118044.7,118373.5245,25436,17.86640797,23.18657147,20.47207279,885.44,135.54607841398882,87.09686251,81.61750978,118876.15,118152.55,118514.35,118152.55,118190.0808,118992.5423,107362.66779087142,0.01382971708,388861.6472,1.60692328,117547.3,117750.8495,118109.808,1.5530054194210534,2.407553531656165,1.7175990065714497,2.159170072529598,1.3067328252630546,118933.6688
1753210800000,119733.7,119910.9,119100,119279.2,575.1361,68712987.64949881,long,117136.4301124,57.75,774.530169,118293.73,120071.8508,116515.6092,0.7771099691,118377.5112,119926.57153799999,116828.450862,896.4301282,473.7877493,422.6423789,-31.544516,9.468038821,3.7544528,58.78,18331.51331800002,119055.2866,118812.9247,118555.917,118251.125,118210.8703,117766.057,118951.8263,118580.2461,118134.84,118059.11,118362.6035,25115,17.03434679,21.54881145,19.02604863,1099.29,103.45242197653856,68.455484,81.01744884,118876.15,118152.55,118514.35,118152.55,118211.8632,119064.2397,107371.88795952736,0.0176228345,-261399.3575,1.098718543,117600.454,117766.057,118134.84,2.159170072529598,1.8936314400929048,1.6928519802143887,1.482986061049825,0.5131159352190786,119002.7751
1753214400000,119279.2,119908,119201.1,119703,423.020567,50602989.45893134,long,117136.4301124,60.82,771.3096848,118422.915,120216.3223,116629.5077,0.8568863024,118506.6721,120049.2914696,116964.0527304,915.8217949,575.4722934,340.3495014,-18.41863878,10.21329637,5.199024753,58.74,18754.53388500002,119199.2229,118940.0783,118660.1973,118302.9777,118240.4174,117785.33,119088.4033,118687.1751,118161.676,118080.653,118351.6405,25292,16.26171856,20.20873891,17.84286109,1194.04,108.24174109783047,81.58136122,79.04456924,118876.15,118152.55,118514.35,118152.55,118241.6859,119184.5179,107378.7582625296,0.02151829249,179276.1163,1.192896555,117652.54492,117785.33,118161.676,1.482986061049825,1.7974823900359023,1.746582310193676,1.9439589779883377,-0.2548490342340986,119142.82
1753218000000,119703,119772.3,119394.3,119394.4,146.13419,17473369.9385567,long,117217.1729112,57.54,752.5806522,118505.43,120318.0727,116692.7873,0.7452137975,118580.2461,120085.4074044,117075.0847956,899.1551282,658.3037749,240.8513533,-29.74133187,10.35132541,6.428009922,52.84,18608.39969500002,119242.5956,119004.9814,118726.943,118341.9571,118263.2686,117801.3407,119144.0391,118754.5298,118186.422,118098.725,118340.1145,25146,15.54427805,19.51005308,17.22597181,1276.64,93.4907722976029,70.25866813,73.43183779,118876.15,118152.55,118514.35,118152.55,118264.7402,119239.2282,107381.11360673764,0.0250353722,-45097.01103,0.8563903207,117703.5940216,117801.3407,118186.422,1.9439589779883377,1.5636790720622002,1.9004662803867218,1.496576347832614,-1.5737439130292075,119193.136
1753221600000,119394.4,120020.5,119392.1,119833.3,202.52782,24261814.70191966,long,117388.2656202,60.78,746.6672878,118646.14,120411.7245,116880.5555,0.8361946143,118687.1751,120180.5096756,117193.84052439999,861.2583333,733.4518519,127.8064815,-13.98577718,10.81488104,7.590751578,57.76,18810.927515000018,119373.8632,119123.3126,118827.5209,118395.2193,118294.3583,117821.5592,119269.3593,118857.2699,118220.822,118123.969,118333.4685,25228,15.29606543,20.67508726,16.22188099,1410.89,107.29877546054247,86.01422282,79.28475073,118876.15,118152.55,118514.35,118152.55,118296.1114,119348.4641,107384.43773729187,0.02857642673,88889.4602,0.7429196904,117753.622141168,117821.5592,118220.822,1.496576347832614,1.7959002315962467,1.8235713922302466,1.955120249335166,-1.295301616748218,119321.1688
1753225200000,119833.3,120236.8,119813.7,119950.5,238.962044,28687711.05099028,long,117812.089058,61.63,731.2593217,118782.835,120507.3931,117058.2769,0.8385403484,118754.5298,120217.04844340001,117292.0111566,823.6147436,789.3185897,34.29615385,-10.64510132,12.10005396,8.651322714,56.58,19049.889559000017,119502.0047,119241.4822,118929.6099,118450.765,118327.1532,117842.7427,119393.203,118961.387,118259.602,118149.792,118333.8725,25144,15.41303881,21.90977009,15.56406587,1444.6,123.03915826851458,89.35489868,81.87592988,119313.6,118168.45000000001,118741.02500000001,118168.45000000001,118329.1992,119464.4013,107388.43736967922,0.03210640884,28006.35156,0.6837569532,117802.64969834464,117842.7427,118259.602,1.955120249335166,1.960579405375858,2.19305318757257,1.992548418252107,-1.0995000452622814,119447.0351
1753228800000,119950.5,120100,119500,119560,236.642248,28349093.9454553,long,117812.089058,57.21,725.0088778,118933.045,120351.7446,117514.3454,0.7209611534,118857.2699,120307.2876556,117407.2521444,761.7685897,822.9092593,-61.14066952,-25.16452872,12.67843252,9.569775781,51.79,18813.247311000017,119514.8926,119286.9848,118986.9181,118490.3806,118351.566,117859.8298,119423.5298,119018.3978,118301.046,118171.5,118330.246,24954,14.85737691,20.63204387,17.70544711,1474.96,91.64810883043855,74.83547128,83.40153093,119313.6,118168.45000000001,118741.02500000001,118168.45000000001,118353.8152,119509.8179,107392.30769199583,0.03509480567,-92408.79784,0.2364224752,117900.01571041085,117859.8298,118301.046,1.992548418252107,1.7158324744231856,1.7584658768971075,1.4732525822373919,-1.0906157373833183,119469.6281
1753232400000,119560,119691.2,119394.6,119491.3,231.83771,27709483.0657566,long,117812.089058,56.45,704.608455,119040.49,120274.5201,117806.4599,0.6826576191,118961.387,120370.60391,117552.17009,791.4262821,839.5175926,-48.09131054,-27.71890686,12.86552236,10.39977772,46.33,18581.409601000018,119509.6498,119316.1727,119032.771,118526.1277,118374.135,117876.0633,119435.8516,119063.4361,118345.538,118189.598,118328.24,24874,14.12635018,20.01079043,18.24234687,1447.52,63.87925641439854,72.28109314,78.82382103,119313.6,118168.45000000001,118741.02500000001,118168.45000000001,118376.5649,119541.05,107396.03735454356,0.0374932925,-15927.25068,1.128318753,117993.48708199442,117876.0633,118345.538,1.4732525822373919,1.200830631816075,1.5795763822371502,1.3477134266123112,-1.122955898460067,119473.9624
1753236000000,119491.3,119534.4,118985,119096.4,797.096644,95063320.87758274,long,117812.089058,52.13,697.2175762,119103.305,120207.6081,117999.0019,0.4968735939,119018.3978,120412.8329524,117623.96264760001,718.5423077,834.6080484,-116.0657407,-42.40193344,12.86986427,11.07431117,37.95,17784.312957000016,119417.8165,119284.7766,119038.5555,118546.4946,118388.4373,117888.206,119374.1331,119066.5755,118380.176,118203.468,118325.611,24400,13.57027532,18.87692873,21.43311006,1344.2,16.2023462120719,57.59806656,68.23821032,119610.9,118168.45000000001,118889.675,118168.45000000001,118390.9616,119494.4359,107408.50478674343,0.03896097175,-314773.4647,0.03183309046,118083.21959871464,117888.206,118380.176,1.3477134266123112,0.9926185735035042,1.1166792341416314,0.8768606988750876,1.5334564688268402,119398.45
1753239600000,119096.4,119114.3,118526.2,118619.7,195.774825,23267161.10363088,long,117812.089058,47.41,692.0215012,119135.145,120140.7013,118129.5887,0.243701571,119063.4361,120447.4791024,117679.39309760001,660.9903846,814.334188,-153.3438034,-60.12641755,12.18654256,11.50532859,41.81,17588.538132000016,119240.4573,119189.7656,119000.4777,118549.1091,118393.0167,117895.4845,119236.9635,119024.0159,118406.428,118210.326,118319.0165,24266,13.80471847,17.71949937,24.90233531,1134.36,-55.306041509496936,39.87358245,56.58424738,119381.5,118392,118886.75,118168.45000000001,118395.5364,119373.9974,107411.44574739775,0.03920085359,-93325.85908,-0.2409462248,118169.36281476605,117895.4845,118406.428,0.8768606988750876,0.5002427188158204,0.6202690187570772,0.3323238979935497,-1.3024319745794954,119242.7
1753243200000,118619.7,118994.6,118572.3,118994.6,463.581845,55070768.3391937,long,117812.089058,51.16,679.1776202,119170.28,120101.915,118238.645,0.4057141477,119066.5755,120424.9307404,117708.22025960001,611.2596154,782.6485755,-171.3889601,-67.27686308,11.92997204,11.77887673,51.99,18052.119977000017,119185.8223,119161.8848,118999.9434,118565.0194,118404.9293,117906.421,119192.8974,119021.2144,118422.598,118222.89,118313.201,24730,14.02241569,16.91735911,23.77503677,852.3,-51.00942905073524,32.72313692,43.39826197,119381.5,118392,118886.75,118168.45000000001,118407.5176,119314.909,107418.46528407546,0.03887871163,173796.8337,0.2654205103,118252.0603021754,117906.421,118422.598,0.3323238979935497,0.34873079267600327,0.6522041271846081,0.729276671076272,-0.04842799308641026,119193.08
1753246800000,118994.6,119018.7,118618.7,118652.7,257.856372,30638785.1294362,long,117812.089058,47.81,665.8834478,119183.885,120076.1082,118291.6618,0.202325046,119024.0159,120355.7827956,117692.2490044,510.1666667,737.5757835,-227.4091168,-85.79397747,11.12895376,11.88061644,46.09,17794.26360500002,119067.3507,119089.1441,118968.3758,118568.1509,118409.8356,117913.8467,119094.6797,118986.1178,118427.534,118228.966,118306.3115,24516,14.16788478,16.43658686,22.72564264,605.11,-74.13431591876558,14.20602253,28.9342473,119381.5,118392,118886.75,118168.45000000001,118412.4213,119199.1821,107422.3351489321,0.03778181968,-88161.09359,-0.4616494551,118331.44989008839,117913.8467,118427.534,0.729276671076272,0.3575121702322448,0.6719426101871666,0.3267321486937444,-1.009967894088067,119085.004
1753250400000,118652.7,118727.4,118368.8,118424.8,367.021412,43495389.43208505,long,117812.089058,45.67,651.2509026,119157.645,120105.0479,118210.2421,0.1132347706,119021.2144,120323.71620519999,117718.7125948,329.2070513,674.2482194,-345.0411681,-97.00214133,9.930561069,11.83386484,47.47,17427.24219300002,118924.5617,118994.2378,118918.9598,118563.0312,118410.1319,117918.9308,118972.8834,118932.659,118429.168,118231.114,118298.199,24264,14.72557687,15.7647861,24.6450879,358.96,-113.83181685809272,2.997858672,16.64233937,119302.8,118394.6,118848.70000000001,118168.45000000001,118412.6688,119055.4487,107427.71438205517,0.03589596109,-83644.17979,-1.09317594,120236.8,117918.9308,118429.168,0.3267321486937444,0.0025187559203415813,0.3834571408511184,0.047642226204468896,-0.48278188251795495,118952.9632
1753254000000,118424.8,118599.8,118288.9,118355.7,237.979333,28189111.83871967,long,117812.089058,45.01,635.0437168,119118.635,120128.5923,118108.6777,0.1222934376,118986.1178,120256.2052336,117716.03036640001,213.275641,602.2501425,-388.9745014,-96.57066585,9.002453449,11.632484,40.44,17189.26286000002,118798.148,118903.0181,118867.7544,118555.6265,118409.0541,117923.2767,118860.6682,118877.7105,118427.696,118231.324,118290.755,24128,15.37548759,15.18529443,24.68384964,157.07,-115.27859558162052,3.429334155,6.877738452,119262.85,118753.45000000001,119008.15000000001,118168.45000000001,118411.5295,118917.8654,107431.17052355254,0.03339424846,-16444.37191,-0.7742338983,120199.44,117923.2767,118427.696,0.047642226204468896,-0.1746884901936568,0.2696816018486418,-0.05231624906090864,-1.0858944099567642,118833.5105
1753257600000,118355.7,118553.9,118217,118407.3,274.486667,32498058.729569,long,117812.089058,45.64,620.846397,119075.1,120127.9783,118022.2217,0.1828693307,118932.659,120174.351794,117690.966206,83.48525641,520.0135328,-436.5282764,-90.57827508,7.51055668,11.12253986,28.64,17463.74952700002,118711.2929,118832.2013,118825.8949,118550.3292,118409.0193,117928.0929,118778.2376,118832.9095,118412.05,118233.948,118285.3845,24164,16.10111211,14.56068865,24.54637712,40.16,-104.95905896052633,9.421724923,5.282972583,119158.5,118858.15,119008.325,118168.45000000001,118411.4449,118800.0603,107435.14615347974,0.03054142321,14163.51202,-1.082429012,120123.0184,117928.0929,118412.05,-0.05231624906090864,-0.2583607143287814,0.1652302917747144,-0.01608433506347089,-0.9016707887598461,118748.2684
1753261200000,118407.3,118457,117900,118036,353.748921,41782356.92930778,long,117812.089058,41.92,617.8060923,119068.995,120144.2492,117993.7408,0.01965079513,118877.7105,120113.3226846,117642.0983154,-31.75705128,431.8440171,-463.6010684,-94.18007532,5.738750012,10.35146402,30.1,17110.000606000023,118561.2278,118718.4582,118754.0862,118531.9603,118401.6328,117929.1666,118643.2853,118757.0133,118385.196,118232.297,118283.184,23982,17.28719741,13.56709562,26.75494613,-106.52,-134.10261897897766,5.819924683,6.223661254,118795.6,118858.15,118826.875,118168.45000000001,118403.936,118641.7436,107440.14327434589,0.02712468253,-131346.9744,-1.137741804,120008.657296,117929.1666,118385.196,-0.01608433506347089,-0.3824443828720057,-0.20182794740174945,-0.4474242185243056,-0.5086540840997534,118605.8147
1753264800000,118036,118386.7,117826.6,118359.1,339.273214,40068961.26473275,long,117812.089058,46.05,615.0581832,119034.025,120152.9745,117915.0755,0.1984113224,118832.9095,120063.0258664,117602.79313359999,-157.1916667,326.4420228,-483.6336895,-77.90639781,4.609450456,9.4341227,28.68,17449.273820000024,118516.3105,118667.1213,118718.1784,118525.7867,118400.7906,117933.4445,118591.6153,118719.1168,118372.066,118234.188,118283.7835,24288,18.50129481,12.63352691,25.81566279,-273.34,-118.54031306819455,22.09360219,12.44508393,118680.5,118892.05,118786.275,118168.45000000001,118403.0393,118550.55,107444.95830749543,0.0236967593,109619.1754,-1.230208965,119839.96471232,117933.4445,118372.066,-0.4474242185243056,-0.4617154802534608,-0.27784174909974285,-0.06828415077189968,-0.5707699525866868,118556.4718
1753268400000,118359.1,118625,118153.2,118528.9,232.775968,27571009.574579,long,117812.089058,48.13,608.2363649,119015.16,120154.6278,117875.6922,0.2866284594,118757.0133,119973.48602980001,117540.5405702,-281.3621795,215.3415242,-496.7037037,-70.86133931,3.620013469,8.4063615,33.36,17682.049788000026,118519.1082,118647.3754,118700.9713,118525.8979,118403.3274,117939.3695,118580.2125,118701.0009,118368.796,118237.743,118290.6955,24426,18.90175193,14.85885465,24.29888225,-345.09,-78.23008791786677,29.13866069,19.01739586,118470.45000000001,118892.05,118681.25,118168.45000000001,118405.5565,118504.3795,107448.33464941487,0.02050645736,39525.35937,-1.185155543,119638.628241088,117939.3695,118368.796,-0.06828415077189968,-0.1728026511303772,0.09147040163063139,0.12647039823386644,-1.0698402799465343,118550.9574
1753272000000,118528.9,118657.1,117803,117983.9,399.960496,47297138.30497166,long,117812.089058,42.46,619.9441571,118980.375,120198.458,117762.292,0.09096588656,118719.1168,119959.0051142,117479.2284858,-375.5615385,100.1690883,-475.7306268,-92.5671789,2.554698988,7.336156658,27.56,17282.089292000026,118400.173,118552.5932,118635.783,118506.5408,118395.0219,117939.8126,118471.792,118632.7056,118356.892,118236.689,118293.2145,24196,19.854155,13.33177114,26.0155286,-412.83,-104.08374200973171,7.432821103,19.555028,118410.85,118892.05,118651.45000000001,118168.45000000001,118397.1233,118392.5885,107453.97933031582,0.01702489183,-217978.4703,-1.318250251,119457.4254169792,117939.8126,118356.892,0.12647039823386644,-0.13912610307867682,-0.2938188640761879,-0.500654323699875,-0.28658294977883075,118437.546
1753275600000,117983.9,118203.4,117319.7,117380,894.487583,105343976.94708176,short,119555.90845379999,37.23,632.5039591,118889.225,120286.6586,117491.7914,-0.03999882356,118701.0009,119966.0088182,117435.9929818,-483.9685897,-21.52293447,-462.4456553,-97.8311693,0.9666049924,6.118004764,19.61,16387.601709000028,118173.4679,118385.0799,118521.6209,118466.3072,118374.9225,117934.2423,118273.2844,118513.4003,118343.018,118228.121,118293.497,23423,21.40316524,11.96196022,28.96182106,-560.73,-143.49800161551732,2.168830702,12.9134375,118169.2,118778.25,118473.725,118168.45000000001,118376.7809,118208.0962,107465.976495026,0.01282874919,-540181.0514,-1.766906879,119258.89436694169,117934.2423,118343.018,-0.500654323699875,-0.6647818646557498,-0.8119160780127167,-1.161500372800875,2.0712379731653012,118226.0368
1753279200000,117380,118212.3,117307,118212.2,734.575953,86587082.56525628,short,119555.90845379999,46.93,645.4942468,118813.15,120183.8126,117442.4874,0.2807812076,118632.7056,119923.6940936,117341.7171064,-516.6596154,-135.6147436,-381.0448718,-62.03338646,-0.5220200688,4.823452116,30.59,17122.177662000027,118182.075,118360.3828,118493.4917,118457.2319,118371.7002,117937.008,118262.1781,118484.7146,118343.804,118225.828,118299.189,24158,22.857695,10.74405537,26.15590932,-668.11,-103.64312343286998,37.96661354,15.85608845,118017.2,118771.9,118394.54999999999,118168.45000000001,118373.4893,118178.7026,107476.07472468923,0.009054361143,611314.1081,-0.7424237844,118987.40715556986,117937.008,118343.804,-1.161500372800875,-0.6268576753103335,-0.7952984569242646,-0.1722062186676645,1.2646816067991125,118223.2694
1753282800000,118212.2,118723.2,117815,118569.8,397.522714,46969224.34359227,short,119555.90845379999,50.48,658.0040446,118777.68,120134.915,117420.445,0.4234178311,118513.4003,119829.40838919999,117197.3922108,-536.6525641,-231.8213675,-304.8311966,-43.30609679,-1.32734411,3.572573763,36.44,17519.700376000026,118268.2361,118390.2995,118500.4288,118461.2522,118375.623,117943.3045,118318.1094,118492.818,118338.2,118228.226,118308.099,24421,22.75410835,15.25398766,23.56392539,-674.05,-48.134185964132755,56.69390321,32.27644915,118015.1,118771.9,118393.5,118168.45000000001,118377.4155,118215.6603,107481.77128233781,0.006039634928,142154.1225,-0.04206721143,117307,117943.3045,118338.2,-0.1722062186676645,0.013770185114712726,-0.2038408104363114,0.2591912135776763,-0.31542297536842967,118292.5755
1753286400000,118569.8,118569.8,117553.9,117715.5,529.087484,62363662.03375017,short,119555.90845379999,43.08,675.0467091,118678.305,120041.0181,117315.5919,0.1467323166,118484.7146,119834.80801820001,117134.6211818,-591.5903846,-321.2509259,-270.3394587,-77.39722238,-2.76187477,2.265426183,38.21,16990.612892000026,118145.4059,118293.8996,118429.0717,118434.6182,118362.5513,117941.0378,118208.544,118418.7877,118316.05,118222.899,118312.8255,24060,23.06912393,13.62722546,23.79187098,-754.41,-88.92966164607847,22.60277762,39.08776479,118015.1,118771.9,118393.5,118168.45000000001,118364.1772,118121.8269,107489.04978214503,0.002814837185,-451999.4376,-1.074922728,117307,117941.0378,118316.05,0.2591912135776763,-0.16331918791728345,-0.4803417207763722,-0.7270847615789832,0.2850633784350185,118177.1604
1753290000000,117715.5,118148.5,117322.5,118135,577.257897,67946185.99311941,short,119555.90845379999,47.17,682.2349611,118615.335,119956.0825,117274.5875,0.3208704473,118492.818,119857.2879222,117128.3480778,-605.0705128,-397.7571225,-207.3133903,-51.62703745,-3.637702899,1.026730674,35.82,17567.870789000026,118143.0935,118271.1997,118402.3379,118423.9176,118358.0453,117942.9677,118195.1724,118391.7603,118312.512,118222.195,118319.6585,24619,23.70158678,12.46339233,24.15250697,-840.53,-90.76391136039723,48.37296255,42.55654779,118015.1,118771.9,118393.5,118168.45000000001,118359.5936,118108.9308,107496.9204634288,-0.00005162615742,242159.6878,-0.4363153978,118723.2,117942.9677,118312.512,-0.7270847615789832,-0.6650270986646079,-0.7198547378251351,-0.2234969323713718,0.5014057139602447,118168.7283
1753293600000,118135,118397.4,117989.9,118391.3,324.67266,38376248.3310769,short,119555.90845379999,49.56,669.1523439,118543.235,119763.9564,117322.5136,0.4377683557,118418.7877,119757.0923878,117080.4830122,-596.7737179,-460.5367521,-136.2369658,-36.65361921,-4.086768156,-0.06499356651,34.28,17892.543449000026,118198.2505,118288.3568,118401.3344,118422.7527,118358.7038,117947.4288,118230.832,118391.7164,118325.742,118229.297,118326.5735,24934,23.62581785,14.57360352,23.10415847,-762.32,-39.23871491092654,63.34638079,44.77404032,118015.1,118771.9,118393.5,118168.45000000001,118360.2278,118142.1026,107501.50863210844,-0.002320929603,83213.60276,-0.02828799373,118695.186,117947.4288,118325.742,-0.2234969323713718,-0.3502551339801796,0.037622011524658015,0.07175643301446509,-0.6863904551140215,118213.2427
1753297200000,118391.3,118471.7,118213.8,118393.2,254.603319,30133468.9364849,short,119555.90845379999,49.58,649.5688989,118465.37,119501.8699,117428.8701,0.4651857178,118391.7603,119690.89809779999,117092.6225022,-562.5025641,-505.5712963,-56.93126781,-23.5285835,-4.395619204,-1.065556862,38.62,18147.146768000028,118241.5726,118303.3344,118400.5949,118421.6972,118359.3869,117951.8643,118260.3534,118391.8577,118336.648,118232.661,118333.013,25033,23.36168645,14.9826556,22.44029252,-648.36,-18.13121165253643,76.4714165,62.73025328,118015.1,118771.9,118393.5,118168.45000000001,118360.8872,118175.9962,107505.13729810901,-0.004087931153,483.7463061,0.03168415209,118667.73228,117951.8643,118336.648,0.07175643301446509,-0.25644814350651157,0.28197277159623196,0.06929271406971885,-0.9902460711450237,118249.2341
1753300800000,118393.2,118492,117555.2,117904.2,488.815631,57704813.04972948,short,119555.90845379999,45.07,663.2465704,118382.58,119315.4545,117449.7055,0.2435989514,118391.7164,119718.2095408,117065.22325920001,-534.0621795,-533.6490741,-0.4131054131,-57.83081486,-5.093838803,-2.03376267,37.85,17658.331137000027,118166.6009,118246.3152,118355.4681,118403.2152,118350.3733,117951.39,118195.5983,118345.4141,118351.736,118231.885,118336.625,24909,24.11356883,13.46875328,27.27653168,-679.94,-78.03884416050735,42.16918514,60.66232748,118015.1,118771.9,118393.5,118168.45000000001,118351.7535,118134.1782,107511.85627520877,-0.005916729635,-239030.8436,-0.4248893438,118640.82763439999,117951.39,118351.736,0.06929271406971885,-0.21822495659865015,-0.45639027348126376,-0.4878178044397712,0.13728594670864464,118180.2273
