Timestamp,Open,High,Low,Close,Volume,Turnover,SuperTrendIndicator_trend,SuperTrendIndicator_value,RsiIndicator,AtrIndicator,BollingerIndicator_middle,BollingerIndicator_upper,BollingerIndicator_lower,BollingerIndicator_pb,KeltnerIndicator_middle,KeltnerIndicator_upper,KeltnerIndicator_lower,MacdIndicator_MACD,MacdIndicator_signal,MacdIndicator_histogram,WilliamsRIndicator,KsiIndicator_kst,KsiIndicator_signal,MfiIndicator,ObvIndicator,Ema4Indicator_ema8,Ema4Indicator_ema13,Ema4Indicator_ema21,Ema4Indicator_ema55,Ema4Indicator_ema100,Ema4Indicator_ema200,Ema10And20_ema10,Ema10And20_ema20,Sma3Indicator_sma1,Sma3Indicator_sma2,Sma3Indicator_sma3,AdlIndicator,AdxIndicator_adx,AdxIndicator_pdi,AdxIndicator_mdi,AwesomeOscillatorIndicator,CciIndicator,StochasticIndicator_k,StochasticIndicator_d,IchimokuCloudIndicator_conversion,IchimokuCloudIndicator_base,IchimokuCloudIndicator_spanA,IchimokuCloudIndicator_spanB,WildersSmoothingWeighteMovingAvg,WeighteMovingAvg,VolumeWeightedAvgPrice,TrixIndicator,ForceIndexIndiactor,RocIndicator,PsarIndicator,EMAIndicator,SmaIndicator,ZScore_o,ZScore_h,ZScore_l,ZScore_c,ZScore_v,ZEMAIndicator
1761253800000,109644.4,109711.5,109557.2,109711.5,19.139047,2097902.8538829,short,110153.18984990001,40.49,209.2208074,109971.61,110506.8992,109436.3208,0.2570378778,109982.8936,110401.3352148,109564.4519852,-256.3519231,-227.5496439,-28.8022792,-50.71290944,-6.501236612,-5.069423312,49.31,305.07073700000035,109741.5665,109825.1676,109940.2318,110076.2813,109962.533,109588.2357,109775.0343,109927.8794,110310.446,109958.473,109653.4465,93,37.50801839,10.20211951,35.23318989,-516.75,-97.77221881338133,49.28709056,39.12769317,109694.15,109945.4,109819.775,110325.65,109971.8258,109745.3974,109644.05558760065,-0.01602796529,1284.230054,-0.169066938,109768.8,109588.2357,110310.446,-1.54458917994314,-1.5714756900479314,-1.4711531212236115,-1.3914832242890196,-0.5710188626541082,109758.1862
1761254100000,109711.5,109711.6,109578.9,109673.3,10.775492,1181575.4756617,short,110153.18984990001,39.5,205.5769594,109934.165,110442.2177,109426.1123,0.2432697435,109950.6561,110361.8100188,109539.50218119999,-254.5185897,-238.3145299,-16.20405983,-52.84563942,-6.635027031,-5.4259416,43.61,294.29524500000036,109726.3962,109803.4722,109915.9653,110061.8891,109956.8056,109589.0821,109756.5372,109903.6337,110306.384,109963.457,109658.3125,98,38.76305695,9.710951899,33.52431172,-526.1,-94.08951094725396,47.15436058,44.19433455,109694.15,109945.4,109819.775,110325.65,109965.8553,109724.3859,109644.07168336523,-0.01695713786,-411.6237944,-0.2473957504,109327.8,109589.0821,110306.384,-1.3914832242890196,-1.5509802456081707,-1.4091494518019791,-1.463028534925166,-0.9141734517598754,109741.209
1761254400000,109673.3,109687.4,109587.8,109683.4,8.767175,961119.3843666,short,110153.18984990001,39.91,200.5304376,109901.28,110384.2388,109418.3212,0.2744321048,109927.8794,110328.9402752,109526.81852480001,-248.8314103,-246.05,-2.781410256,-51.4671762,-6.693638668,-5.731809819,48.57,303.0624200000004,109716.8415,109786.319,109894.823,110048.3716,109951.3916,109590.0206,109743.2395,109882.6591,110301.076,109969.596,109662.2495,106,39.92844989,9.34460446,32.25960093,-491.26,-87.76488497881935,48.5328238,48.32475832,109612.95000000001,109945.4,109779.175,110325.65,109960.2062,109708.4154,109644.0825929386,-0.017719115,88.5484675,-0.2228723424,109335.47600000001,109590.0206,110301.076,-1.463028534925166,-1.5717102674292358,-1.362478472663664,-1.409318271114723,-0.9916420691288457,109729.6472
1761254700000,109683.4,109722,109644.8,109644.8,9.495398,1041534.4357498,short,110153.18984990001,38.81,194.6575596,109856.52,110252.4987,109460.5413,0.2326623882,109903.6337,110292.9488192,109514.31858080001,-251.7929487,-252.7173077,0.9243589744,-56.73536236,-6.642727585,-5.989662656,46.87,293.56702200000035,109700.8323,109766.102,109872.0936,110033.9583,109945.3205,109590.5657,109725.3414,109860.0058,110291.308,109977.145,109666.595,96,40.64716188,10.42758261,31.27475582,-435.46,-73.98273654966378,43.26463764,46.31727401,109612.95000000001,109945.4,109779.175,110325.65,109953.8981,109689.6474,109644.11808089662,-0.01835807657,-366.5223628,-0.278306297,109342.99848000001,109590.5657,110291.308,-1.409318271114723,-1.4346513868169373,-1.2006380018913998,-1.438185821329347,-0.9341203202562028,109712.6777
1761255000000,109644.8,109644.9,109489.3,109489.4,9.971531,1092535.7168656,short,110074.20837590001,34.65,192.7976758,109814.56,110178.0708,109451.0492,0.05275056477,109882.6591,110268.2544516,109497.0637484,-259.675,-255.9907407,-3.684259259,-77.94458851,-6.627359699,-6.20142897,41.37,283.5954910000003,109653.8473,109726.5732,109837.3033,110014.5098,109936.2924,109589.559,109682.443,109824.71,110278.492,109981.195,109670.3275,86,41.80404958,9.779538906,35.54183432,-423.05,-114.66082907434077,22.05541149,37.95095765,109612.95000000001,109945.4,109779.175,110325.65,109944.6081,109650.8949,109643.97327972876,-0.01903232847,-1549.575917,-0.5028952371,109358.15854080001,109589.559,110278.492,-1.438185821329347,-1.5333433148470663,-1.500925476670826,-1.7156535165350988,-0.8818561278527987,109668.0222
1761255300000,109489.4,109492,109447.3,109489.4,11.231153,1229482.7370305,short,109939.45753839999,34.65,185.7454055,109779.125,110123.8608,109434.3892,0.07978689768,109860.0058,110231.496611,109488.514989,-248.9192308,-256.5131054,7.593874644,-77.94458851,-6.557977241,-6.370541909,41.23,283.5954910000003,109617.3035,109692.6913,109805.6757,109995.7559,109927.443,109588.5624,109647.3443,109792.7757,110263.972,109986.305,109674.522,96,42.99646617,9.595058229,36.64382628,-428.14,-127.46118919366299,22.05541149,29.12515354,109590.3,109938,109764.15,110325.65,109935.504,109619.2372,109643.70788535621,-0.01968905185,0,-0.3214602727,109372.712199168,109588.5624,110263.972,-1.7156535165350988,-1.7745784700292908,-1.5477360101996331,-1.659940838467534,-0.7999783290804081,109632.2977
1761255600000,109489.4,109681.8,109355.5,109454.1,20.336394,2226743.2683234,short,109939.45753839999,33.7,192.4384814,109752.42,110110.7159,109394.1241,0.08369604564,109824.71,110209.58696280001,109439.8330372,-249.5262821,-254.2923077,4.766025641,-82.7623857,-6.475489633,-6.478459929,40.75,263.25909700000034,109581.036,109658.6068,109773.7143,109976.411,109918.0699,109587.2245,109612.2089,109760.5209,110245.842,109990.761,109678.521,88,42.32376183,15.86786135,31.91150686,-426.11,-106.13373292949352,17.2376143,20.4494791,109538.75,109938,109738.375,110325.65,109925.8759,109586.6756,109643.28916799233,-0.02032753496,-717.8747082,-0.390868155,109722,109587.2245,110245.842,-1.659940838467534,-1.3507737411347815,-1.7140792289287066,-1.6850135164534583,-0.38606257845929554,109596.6582
1761255900000,109454.1,109597.2,109454,109560.6,12.427809,1361249.4352443,short,109939.45753839999,39.13,190.0937919,109730.54,110079.4503,109381.6297,0.2564703593,109792.7757,110172.9632838,109412.5881162,-234.6044872,-251.1739316,16.56944444,-59.17937927,-6.1758793,-6.511469472,45.3,275.68690600000036,109576.4947,109644.6058,109754.3403,109961.5606,109910.9913,109586.9596,109602.8255,109741.4808,110218.794,109994.865,109682.4145,94,41.6991078,14.95506842,30.07580909,-417.94,-81.91395694803603,40.82062073,26.70454884,109538.75,109938,109738.375,110325.65,109918.5704,109576.0051,109643.10440135536,-0.02079697235,1323.561659,-0.1991269749,109714.67,109586.9596,110218.794,-1.6850135164534583,-1.484213021731054,-1.4582793633133995,-1.4188320154321243,-0.715541503593335,109589.4466
1761256200000,109560.6,109611.1,109509.5,109513.2,17.049388,1867874.74182,short,109939.45753839999,37.65,185.8798018,109711.335,110063.6823,109358.9877,0.2188356488,109760.5209,110132.2805036,109388.7612964,-229.7621795,-248.2202279,18.45804843,-67.49079432,-5.91308256,-6.469157592,50.58,258.63751800000034,109562.4292,109625.8336,109732.4184,109945.5478,109903.1142,109586.2256,109586.53,109719.7398,110194.146,109996.858,109685.811,78,40.99333935,14.90143122,28.80954122,-418.84,-72.55541211730689,32.50920568,30.1891469,109538.75,109938,109738.375,110325.65,109910.463,109560.8449,109642.86946063035,-0.02115686223,-808.1409912,-0.2949820279,109707.4866,109586.2256,110194.146,-1.4188320154321243,-1.411146023808015,-1.3036161602366085,-1.465845669015314,-0.5130420412047687,109574.1972
1761256500000,109513.2,109540,109471.6,109533.7,9.490655,1039277.0585672,short,109939.45753839999,38.73,180.2855255,109690.755,110034.0004,109347.5096,0.271220532,109741.4808,110102.05185100001,109380.909749,-188.6833333,-240.7014957,52.01816239,-63.89619499,-5.729367651,-6.383394374,53.15,268.12817300000034,109556.0449,109612.6716,109714.3531,109930.8389,109895.7991,109585.703,109576.9245,109702.0217,110161.5,109996.555,109689.306,86,40.519409,14.46003887,29.59744911,-410.06,-80.12630747971993,36.10380501,36.47787714,109538.75,109933.9,109736.325,110325.65,109902.9277,109552.9923,109642.70004990384,-0.02138089985,194.5584275,0.02602616131,109700.446868,109585.703,110161.5,-1.465845669015314,-1.498426862224606,-1.3411064049675314,-1.376436216066133,-0.8287804313168148,109566.0978
